http://www.axs.com/events/348136/the-presets-tickets,MAR,1,THU,The Presets,"Music Hall of Williamsburg,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $25.00
http://www.axs.com/events/344925/rhye-tickets,MAR,2,FRI,Rhye,"Brooklyn Steel,",Brooklyn NY,"Brooklyn, NY - 8:00 PM",Price: $38.00
http://www.axs.com/events/347645/lucy-dacus-tickets,MAR,2,FRI,Lucy Dacus,"Music Hall of Williamsburg,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $15.00
http://www.axs.com/events/347565/jeezy-tickets,MAR,2,FRI,Jeezy,"PlayStation Theater,",New York NY,"New York, NY - 8:00 PM",
http://www.axs.com/events/347656/melvin-seals-jgb-tickets,MAR,2,FRI,Melvin Seals & JGB,"The Capitol Theatre,",Port Chester NY,"Port Chester, NY - 8:00 PM",Price: $25.00 - $35.00
http://www.axs.com/events/345922/shallou-tickets,MAR,2,FRI,shallou,"Rough Trade NYC,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $12.00
http://www.axs.com/events/347645/lucy-dacus-tickets,MAR,2,FRI,Lucy Dacus,"Music Hall of Williamsburg,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $15.00
http://www.axs.com/events/344190/excision-tickets,MAR,2,FRI,Excision,"Terminal 5,",New York NY,"New York, NY - 10:00 PM",
http://www.axs.com/events/347530/motionless-in-white-the-graveyard-shift-north-american-tour-tickets,MAR,3,SAT,Motionless In White: The Graveyard Shift North American Tour,"Starland Ballroom,",Sayreville NJ,"Sayreville, NJ - 6:00 PM",Price: $24.00
http://www.axs.com/events/345529/andrew-bird-tickets,MAR,3,SAT,Andrew Bird,"The Capitol Theatre,",Port Chester NY,"Port Chester, NY - 8:00 PM",Price: $36.00 - $56.00
http://www.axs.com/events/347484/kolars-escondido-tickets,MAR,3,SAT,KOLARS / Escondido,"Rough Trade NYC,",Brooklyn NY,"Brooklyn, NY - 8:30 PM",Price: $15.00
http://www.axs.com/events/345177/hippie-sabotage-tickets,MAR,3,SAT,Hippie Sabotage,"Brooklyn Steel,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $25.00 - $50.00
http://www.axs.com/events/344191/excision-tickets,MAR,3,SAT,Excision,"Terminal 5,",New York NY,"New York, NY - 10:00 PM",
http://www.axs.com/events/340764/shed-seven-tickets,MAR,5,MON,Shed Seven,"Rough Trade NYC,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $25.00
http://www.axs.com/events/347417/lola-marsh-tickets,MAR,6,TUE,Lola Marsh,"Rough Trade NYC,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $15.00
http://www.axs.com/events/349889/elvis-costello-the-imposters-tickets,MAR,7,WED,Elvis Costello & The Imposters,"Brooklyn Steel,",Brooklyn NY,"Brooklyn, NY - 8:00 PM",Price: $75.00
http://www.axs.com/events/346220/bruno-major-tickets,MAR,7,WED,Bruno Major,"Rough Trade NYC,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $15.00
http://www.axs.com/events/347078/jonathan-wilson-tickets,MAR,7,WED,Jonathan Wilson,"Music Hall of Williamsburg,",Brooklyn NY,"Brooklyn, NY - 9:00 PM",Price: $25.00
